Date, Hour, GEOTHERMAL, BIOMASS, BIOGAS, SMALL HYDRO, WIND TOTAL, SOLAR PV, SOLAR THERMAL,
2016-04-07, 11, 992, 219, 172, 381, 1574, 3781, 0, 
2016-04-07, 12, 992, 222, 171, 382, 1679, 4189, 0, 
2016-04-07, 13, 992, 222, 173, 384, 1750, 3887, 0, 
2016-04-07, 14, 992, 220, 173, 386, 1618, 3611, 0, 
2016-04-07, 15, 992, 220, 173, 407, 2062, 2773, 0, 
2016-04-07, 16, 990, 219, 179, 464, 2050, 1946, 0, 
2016-04-07, 17, 988, 220, 182, 488, 1977, 1116, 0, 
2016-04-07, 18, 989, 220, 184, 501, 2119, 510, 0, 
2016-04-07, 19, 990, 220, 185, 509, 1919, 156, 0, 
2016-04-07, 20, 955, 219, 185, 557, 1874, 0, 0, 
2016-04-07, 21, 976, 217, 183, 558, 1691, 0, 0, 
2016-04-07, 22, 1002, 216, 182, 513, 1667, 0, 0, 
2016-04-07, 23, 1003, 216, 181, 452, 1655, 0, 0, 
2016-04-07, 24, 1003, 216, 181, 439, 1355, 0, 0, 
2016-04-08, 1, 1005, 216, 178, 410, 898, 0, 0, 
2016-04-08, 2, 1008, 211, 181, 395, 956, 0, 0, 
2016-04-08, 3, 1010, 212, 181, 397, 720, 0, 0, 
2016-04-08, 4, 1009, 213, 182, 386, 470, 0, 0, 
2016-04-08, 5, 1009, 216, 182, 388, 341, 0, 0, 
2016-04-08, 6, 1007, 218, 181, 484, 340, 0, 0, 
2016-04-08, 7, 1006, 222, 180, 503, 367, 18, 0, 
2016-04-08, 8, 1005, 225, 180, 501, 486, 512, 0, 
2016-04-08, 9, 1004, 225, 181, 495, 340, 1444, 0, 
2016-04-08, 10, 1004, 231, 177, 447, 375, 2677, 0, 
2016-04-08, 11, 1002, 233, 170, 420, 679, 3010, 0, 
2016-04-08, 12, 1000, 232, 176, 420, 626, 2589, 0, 
2016-04-08, 13, 997, 236, 179, 426, 904, 2819, 0, 
2016-04-08, 14, 996, 237, 180, 424, 1063, 2732, 0, 
2016-04-08, 15, 994, 237, 178, 436, 1163, 2810, 0, 
2016-04-08, 16, 993, 239, 178, 472, 1220, 2996, 0, 
2016-04-08, 17, 993, 239, 178, 501, 1290, 2170, 0, 
2016-04-08, 18, 993, 238, 179, 506, 1356, 1243, 0, 
2016-04-08, 19, 992, 239, 183, 512, 1041, 190, 0, 
2016-04-08, 20, 1004, 255, 184, 523, 1070, 0, 0, 
2016-04-08, 21, 1025, 255, 184, 528, 1161, 0, 0, 
2016-04-08, 22, 1027, 248, 184, 521, 1430, 0, 0, 
2016-04-08, 23, 1029, 232, 184, 494, 1379, 0, 0, 
2016-04-08, 24, 1030, 220, 183, 456, 1320, 0, 0, 
2016-04-09, 1, 1032, 216, 185, 431, 1081, 0, 0, 
2016-04-09, 2, 1032, 217, 188, 421, 1549, 0, 0, 
2016-04-09, 3, 1032, 214, 190, 412, 1717, 0, 0, 
2016-04-09, 4, 1033, 214, 190, 407, 1392, 0, 0, 
2016-04-09, 5, 1033, 218, 190, 417, 1108, 0, 0, 
2016-04-09, 6, 1033, 219, 191, 490, 885, 0, 0, 
2016-04-09, 7, 1033, 214, 191, 505, 581, 38, 0, 
2016-04-09, 8, 1034, 204, 191, 500, 431, 1027, 0, 
2016-04-09, 9, 1034, 199, 188, 441, 375, 2500, 0, 
2016-04-09, 10, 1033, 198, 189, 419, 540, 3601, 0, 
2016-04-09, 11, 1034, 199, 190, 407, 495, 4388, 46, 
2016-04-09, 12, 1036, 198, 191, 367, 466, 4290, 69, 
2016-04-09, 13, 1036, 189, 190, 378, 584, 4703, 11, 
2016-04-09, 14, 1035, 194, 191, 381, 759, 4232, 0, 
2016-04-09, 15, 1035, 200, 191, 431, 916, 3870, 0, 
2016-04-09, 16, 1035, 200, 191, 484, 1095, 2715, 0, 
2016-04-09, 17, 1035, 197, 191, 510, 1305, 1996, 0, 
2016-04-09, 18, 1036, 200, 192, 514, 1335, 1274, 0, 
2016-04-09, 19, 1036, 200, 192, 524, 1386, 271, 0, 
2016-04-09, 20, 1035, 197, 193, 578, 1312, 0, 0, 
2016-04-09, 21, 1035, 173, 193, 581, 1116, 0, 0, 
2016-04-09, 22, 1034, 179, 193, 543, 1062, 0, 0, 
2016-04-09, 23, 1034, 183, 192, 514, 1102, 0, 0, 
2016-04-09, 24, 1035, 183, 192, 473, 1076, 0, 0, 
2016-04-10, 1, 1036, 177, 191, 431, 605, 0, 0, 
2016-04-10, 2, 1036, 161, 193, 429, 955, 0, 0, 
2016-04-10, 3, 1036, 168, 194, 420, 1153, 0, 0, 
2016-04-10, 4, 1036, 170, 195, 422, 1326, 0, 0, 
2016-04-10, 5, 1035, 168, 201, 431, 1432, 0, 0, 
2016-04-10, 6, 1035, 176, 201, 495, 1480, 0, 0, 
2016-04-10, 7, 1034, 178, 201, 505, 1579, 19, 0, 
2016-04-10, 8, 1034, 180, 200, 475, 1440, 656, 0, 
2016-04-10, 9, 1034, 178, 201, 461, 1696, 1855, 0, 
2016-04-10, 10, 1034, 171, 200, 452, 1718, 3285, 0, 
2016-04-10, 11, 1033, 173, 192, 371, 1809, 4430, 35, 
2016-04-10, 12, 1034, 179, 191, 372, 1833, 4285, 51, 
2016-04-10, 13, 1037, 183, 191, 372, 2125, 4337, 86, 
2016-04-10, 14, 1037, 190, 190, 372, 2115, 4261, 83, 
2016-04-10, 15, 1036, 206, 190, 379, 2145, 4024, 82, 
2016-04-10, 16, 1036, 213, 190, 481, 2476, 3552, 85, 
2016-04-10, 17, 1035, 216, 191, 506, 2285, 2975, 66, 
2016-04-10, 18, 1036, 234, 191, 518, 2310, 2076, 77, 
2016-04-10, 19, 1035, 236, 191, 539, 2108, 703, 43, 
2016-04-10, 20, 1035, 231, 191, 576, 1911, 0, 0, 
2016-04-10, 21, 1033, 227, 190, 568, 2136, 0, 0, 
2016-04-10, 22, 1030, 223, 194, 532, 2224, 0, 0, 
2016-04-10, 23, 1032, 224, 196, 511, 2031, 0, 0, 
2016-04-10, 24, 1033, 223, 196, 486, 2014, 0, 0, 
2016-04-11, 1, 1033, 223, 193, 432, 1719, 0, 0, 
2016-04-11, 2, 1033, 223, 196, 416, 1366, 0, 0, 
2016-04-11, 3, 1033, 226, 196, 401, 1178, 0, 0, 
2016-04-11, 4, 1033, 232, 197, 406, 960, 0, 0, 
2016-04-11, 5, 1034, 234, 197, 408, 825, 0, 0, 
2016-04-11, 6, 1035, 233, 197, 494, 520, 0, 0, 
2016-04-11, 7, 1034, 231, 194, 509, 357, 79, 0, 
2016-04-11, 8, 1035, 230, 193, 508, 255, 1467, 0, 
2016-04-11, 9, 1034, 230, 193, 500, 214, 3141, 11, 
2016-04-11, 10, 1033, 231, 194, 437, 154, 4376, 4, 
2016-04-11, 11, 1032, 232, 189, 407, 83, 4920, 0, 
2016-04-11, 12, 1032, 231, 174, 404, 62, 5519, 0, 
2016-04-11, 13, 1032, 235, 182, 402, 110, 5440, 57, 
2016-04-11, 14, 1032, 232, 194, 404, 128, 5248, 197, 
2016-04-11, 15, 1032, 234, 197, 411, 241, 4475, 178, 
2016-04-11, 16, 1031, 235, 199, 471, 464, 3400, 124, 
2016-04-11, 17, 1031, 236, 201, 495, 655, 2841, 0, 
2016-04-11, 18, 1032, 235, 203, 503, 794, 2436, 0, 
2016-04-11, 19, 1033, 235, 203, 522, 999, 783, 0, 
2016-04-11, 20, 1033, 233, 202, 560, 1172, 0, 0, 
2016-04-11, 21, 1033, 230, 202, 554, 1267, 0, 0, 
2016-04-11, 22, 1034, 228, 202, 517, 1411, 0, 0, 
2016-04-11, 23, 1034, 228, 202, 484, 1609, 0, 0, 
2016-04-11, 24, 1033, 228, 201, 454, 1654, 0, 0, 
2016-04-12, 1, 1033, 230, 200, 411, 1664, 0, 0, 
2016-04-12, 2, 1034, 229, 200, 399, 1922, 0, 0, 
2016-04-12, 3, 1035, 226, 202, 379, 1862, 0, 0, 
2016-04-12, 4, 1034, 229, 202, 379, 1940, 0, 0, 
2016-04-12, 5, 1035, 231, 203, 390, 1739, 0, 0, 
2016-04-12, 6, 1035, 231, 204, 483, 1459, 0, 0, 
2016-04-12, 7, 1035, 231, 202, 509, 1413, 134, 0, 
2016-04-12, 8, 1034, 231, 199, 507, 1633, 1898, 0, 
2016-04-12, 9, 1033, 230, 200, 492, 1402, 4383, 155, 
2016-04-12, 10, 1032, 231, 201, 427, 1136, 5875, 396, 
2016-04-12, 11, 1031, 232, 200, 397, 947, 6660, 373, 
2016-04-12, 12, 1032, 232, 199, 397, 831, 6849, 370, 
2016-04-12, 13, 1032, 235, 199, 397, 851, 6489, 350, 
2016-04-12, 14, 1031, 233, 200, 401, 1342, 6375, 348, 
2016-04-12, 15, 1030, 231, 201, 404, 1860, 6175, 415, 
2016-04-12, 16, 1029, 216, 201, 458, 2323, 5599, 412, 
2016-04-12, 17, 1029, 223, 202, 487, 2702, 5108, 344, 
2016-04-12, 18, 1030, 223, 202, 507, 3219, 3735, 338, 
2016-04-12, 19, 1034, 222, 201, 524, 3569, 1249, 155, 
2016-04-12, 20, 1036, 221, 200, 551, 3587, 0, 0, 
2016-04-12, 21, 1035, 216, 201, 548, 3585, 0, 0, 
2016-04-12, 22, 1036, 217, 201, 514, 3778, 0, 0, 
2016-04-12, 23, 1035, 218, 201, 493, 3784, 0, 0, 
2016-04-12, 24, 1035, 219, 200, 443, 3492, 0, 0, 
2016-04-13, 1, 1037, 218, 198, 405, 3074, 0, 0, 
2016-04-13, 2, 1037, 216, 201, 391, 3164, 0, 0, 
2016-04-13, 3, 1038, 218, 202, 380, 3247, 0, 0, 
2016-04-13, 4, 1025, 221, 202, 376, 3374, 0, 0, 
2016-04-13, 5, 1015, 221, 202, 386, 3181, 0, 0, 
2016-04-13, 6, 1038, 221, 203, 479, 3262, 0, 0, 
2016-04-13, 7, 1038, 220, 200, 501, 2892, 122, 0, 
2016-04-13, 8, 1037, 221, 197, 504, 2534, 1761, 70, 
2016-04-13, 9, 1036, 218, 197, 487, 2497, 4167, 266, 
2016-04-13, 10, 1035, 218, 196, 390, 2452, 5120, 442, 
2016-04-13, 11, 1015, 218, 195, 368, 2302, 5586, 501, 
2016-04-13, 12, 1018, 220, 194, 393, 2207, 6053, 387, 
2016-04-13, 13, 1013, 222, 197, 393, 2692, 6592, 346, 
2016-04-13, 14, 1013, 224, 196, 392, 3113, 6402, 368, 
2016-04-13, 15, 1011, 224, 199, 426, 3472, 6290, 400, 
2016-04-13, 16, 1005, 132, 199, 418, 3613, 5619, 415, 
2016-04-13, 17, 1006, 227, 201, 456, 3733, 5567, 324, 
2016-04-13, 18, 1013, 224, 201, 498, 3765, 3933, 293, 
2016-04-13, 19, 1006, 225, 202, 509, 4001, 1324, 135, 
2016-04-13, 20, 978, 225, 204, 545, 4099, 0, 0, 
2016-04-13, 21, 963, 220, 204, 545, 3808, 0, 0, 
2016-04-13, 22, 962, 220, 203, 510, 3436, 0, 0, 
2016-04-13, 23, 960, 219, 203, 488, 3296, 0, 0, 
2016-04-13, 24, 969, 219, 203, 471, 3405, 0, 0, 
2016-04-14, 1, 973, 219, 201, 388, 2608, 0, 0, 
2016-04-14, 2, 974, 220, 204, 381, 2955, 0, 0, 
2016-04-14, 3, 977, 220, 204, 381, 2883, 0, 0, 
2016-04-14, 4, 977, 222, 205, 371, 2861, 0, 0, 
2016-04-14, 5, 978, 221, 205, 403, 2875, 0, 0, 
2016-04-14, 6, 978, 219, 206, 480, 2829, 0, 0, 
2016-04-14, 7, 978, 218, 205, 501, 2529, 127, 0, 
2016-04-14, 8, 980, 219, 197, 504, 2614, 1605, 0, 
2016-04-14, 9, 981, 220, 195, 491, 2693, 3965, 0, 
2016-04-14, 10, 981, 221, 183, 425, 2804, 5390, 31, 
2016-04-14, 11, 980, 225, 165, 390, 3149, 6142, 17, 
2016-04-14, 12, 981, 224, 156, 344, 3387, 6317, 0, 
2016-04-14, 13, 981, 223, 158, 344, 3303, 6541, 0, 
2016-04-14, 14, 981, 225, 166, 342, 3570, 6369, 58, 
2016-04-14, 15, 981, 225, 167, 407, 3507, 6233, 117, 
2016-04-14, 16, 981, 225, 167, 416, 3449, 5893, 166, 
2016-04-14, 17, 981, 225, 168, 433, 3261, 5052, 10, 
2016-04-14, 18, 982, 220, 168, 466, 3613, 3482, 0, 
2016-04-14, 19, 982, 223, 168, 487, 3664, 1153, 0, 
2016-04-14, 20, 983, 228, 169, 542, 3337, 0, 0, 
2016-04-14, 21, 982, 227, 169, 539, 3143, 0, 0, 
2016-04-14, 22, 981, 226, 169, 498, 3021, 0, 0, 
2016-04-14, 23, 981, 217, 169, 468, 3036, 0, 0, 
2016-04-14, 24, 981, 211, 168, 464, 2953, 0, 0, 
2016-04-15, 1, 981, 209, 166, 366, 2508, 0, 0, 
2016-04-15, 2, 981, 208, 169, 363, 2836, 0, 0, 
2016-04-15, 3, 983, 209, 169, 361, 2791, 0, 0, 
2016-04-15, 4, 982, 209, 169, 363, 2719, 0, 0, 
2016-04-15, 5, 982, 210, 169, 380, 2677, 0, 0, 
2016-04-15, 6, 982, 208, 170, 473, 2647, 0, 0, 
2016-04-15, 7, 981, 209, 168, 537, 2659, 193, 0, 
2016-04-15, 8, 982, 209, 167, 502, 2557, 2032, 6, 
2016-04-15, 9, 982, 209, 169, 481, 2407, 4313, 170, 
2016-04-15, 10, 971, 209, 170, 413, 2889, 5254, 253, 
2016-04-15, 11, 918, 209, 161, 389, 2840, 6159, 382, 
2016-04-15, 12, 917, 210, 166, 389, 2459, 6379, 462, 
2016-04-15, 13, 917, 210, 168, 390, 2127, 6480, 507, 
2016-04-15, 14, 889, 210, 168, 389, 2246, 6811, 456, 
2016-04-15, 15, 872, 211, 166, 424, 2828, 6725, 463, 
2016-04-15, 16, 873, 211, 168, 425, 2823, 6033, 386, 
2016-04-15, 17, 930, 212, 168, 442, 2837, 5585, 282, 
2016-04-15, 18, 976, 211, 169, 447, 2868, 4018, 197, 
2016-04-15, 19, 976, 211, 169, 481, 2785, 1409, 63, 
2016-04-15, 20, 982, 211, 169, 526, 2682, 0, 0, 
2016-04-15, 21, 986, 210, 169, 536, 2046, 0, 0, 
2016-04-15, 22, 1024, 210, 168, 502, 1547, 0, 0, 
2016-04-15, 23, 1040, 211, 169, 486, 1295, 0, 0, 
2016-04-15, 24, 1040, 210, 168, 467, 1062, 0, 0, 
2016-04-16, 1, 1039, 210, 166, 393, 930, 0, 0, 
2016-04-16, 2, 1040, 209, 169, 396, 825, 0, 0, 
2016-04-16, 3, 1039, 208, 169, 385, 831, 0, 0, 
2016-04-16, 4, 1039, 209, 169, 383, 899, 0, 0, 
2016-04-16, 5, 1040, 210, 169, 407, 986, 0, 0, 
2016-04-16, 6, 1042, 212, 169, 497, 987, 0, 0, 
2016-04-16, 7, 1043, 210, 169, 516, 794, 200, 0, 
2016-04-16, 8, 1043, 211, 168, 515, 776, 2407, 108, 
2016-04-16, 9, 1041, 211, 168, 498, 754, 4997, 379, 
2016-04-16, 10, 1041, 211, 167, 439, 1059, 5844, 517, 
2016-04-16, 11, 1041, 212, 165, 401, 1204, 6576, 527, 
2016-04-16, 12, 1041, 210, 157, 370, 1012, 6966, 524, 
2016-04-16, 13, 1040, 212, 159, 368, 879, 7178, 516, 
2016-04-16, 14, 1038, 213, 163, 365, 902, 7169, 517, 
2016-04-16, 15, 1037, 212, 168, 402, 788, 7130, 519, 
2016-04-16, 16, 1037, 212, 169, 437, 699, 6867, 523, 
2016-04-16, 17, 1037, 213, 170, 463, 761, 6118, 520, 
2016-04-16, 18, 1038, 212, 170, 468, 925, 4594, 469, 
2016-04-16, 19, 1030, 210, 171, 513, 1095, 1715, 195, 
2016-04-16, 20, 1036, 210, 171, 555, 1080, 0, 0, 
2016-04-16, 21, 1026, 211, 172, 559, 800, 0, 0, 
2016-04-16, 22, 1041, 208, 172, 522, 631, 0, 0, 
2016-04-16, 23, 1041, 209, 172, 499, 592, 0, 0, 
2016-04-16, 24, 1041, 209, 171, 472, 620, 0, 0, 
2016-04-17, 1, 1041, 210, 170, 404, 481, 0, 0, 
2016-04-17, 2, 1040, 208, 174, 409, 351, 0, 0, 
2016-04-17, 3, 1041, 208, 174, 400, 313, 0, 0, 
2016-04-17, 4, 1041, 206, 174, 409, 357, 0, 0, 
2016-04-17, 5, 1042, 208, 174, 409, 393, 0, 0, 
2016-04-17, 6, 1042, 209, 174, 450, 497, 0, 0, 
2016-04-17, 7, 1042, 210, 173, 478, 741, 201, 0, 
2016-04-17, 8, 1040, 211, 170, 474, 723, 2198, 65, 
2016-04-17, 9, 1033, 210, 169, 408, 751, 4216, 330, 
2016-04-17, 10, 1036, 210, 168, 398, 1054, 4746, 510, 
2016-04-17, 11, 1037, 210, 169, 358, 1223, 5091, 528, 
2016-04-17, 12, 1035, 210, 168, 358, 1018, 5744, 528, 
2016-04-17, 13, 1034, 210, 168, 360, 838, 6372, 524, 
2016-04-17, 14, 1026, 209, 168, 363, 617, 6672, 523, 
2016-04-17, 15, 1031, 211, 167, 405, 354, 6828, 527, 
2016-04-17, 16, 1033, 210, 167, 422, 217, 6721, 531, 
2016-04-17, 17, 1034, 209, 169, 463, 138, 6061, 530, 
2016-04-17, 18, 1032, 210, 168, 482, 201, 4569, 490, 
2016-04-17, 19, 1036, 209, 159, 506, 399, 1727, 215, 
2016-04-17, 20, 1039, 209, 160, 543, 527, 0, 0, 
2016-04-17, 21, 1043, 209, 159, 543, 617, 0, 0, 
2016-04-17, 22, 1043, 209, 158, 504, 850, 0, 0, 
2016-04-17, 23, 1044, 209, 157, 492, 857, 0, 0, 
2016-04-17, 24, 1046, 210, 155, 488, 851, 0, 0, 
2016-04-18, 1, 1049, 210, 152, 417, 825, 0, 0, 
2016-04-18, 2, 1050, 208, 156, 414, 839, 0, 0, 
2016-04-18, 3, 1051, 208, 157, 396, 816, 0, 0, 
2016-04-18, 4, 1050, 208, 158, 398, 648, 0, 0, 
2016-04-18, 5, 1050, 208, 157, 399, 384, 0, 0, 
2016-04-18, 6, 1049, 209, 147, 485, 292, 0, 0, 
2016-04-18, 7, 1048, 208, 142, 505, 204, 235, 0, 
2016-04-18, 8, 1048, 209, 142, 508, 153, 2360, 89, 
2016-04-18, 9, 1045, 209, 141, 484, 128, 5115, 380, 
2016-04-18, 10, 1042, 208, 140, 437, 232, 6326, 530, 
2016-04-18, 11, 1043, 209, 139, 416, 219, 6900, 532, 
2016-04-18, 12, 1042, 207, 149, 405, 155, 7051, 527, 
2016-04-18, 13, 1040, 208, 152, 400, 118, 7040, 524, 
2016-04-18, 14, 1038, 208, 152, 399, 64, 7048, 524, 
2016-04-18, 15, 1036, 207, 152, 429, 65, 7048, 526, 
2016-04-18, 16, 1037, 206, 146, 439, 95, 6742, 530, 
2016-04-18, 17, 1038, 207, 152, 478, 310, 6015, 530, 
2016-04-18, 18, 1039, 205, 153, 490, 878, 4492, 482, 
2016-04-18, 19, 1042, 205, 155, 504, 1118, 1697, 208, 
2016-04-18, 20, 1042, 207, 155, 540, 1062, 0, 0, 
2016-04-18, 21, 1045, 206, 155, 539, 1142, 0, 0, 
2016-04-18, 22, 1048, 206, 152, 498, 1260, 0, 0, 
2016-04-18, 23, 1049, 209, 156, 485, 1291, 0, 0, 
2016-04-18, 24, 1049, 208, 156, 476, 1337, 0, 0, 
2016-04-19, 1, 1045, 210, 152, 373, 1331, 0, 0, 
2016-04-19, 2, 1042, 208, 155, 362, 1489, 0, 0, 
2016-04-19, 3, 1039, 215, 155, 362, 1502, 0, 0, 
2016-04-19, 4, 1043, 219, 155, 367, 1486, 0, 0, 
2016-04-19, 5, 1042, 222, 155, 379, 1387, 0, 0, 
2016-04-19, 6, 1004, 222, 155, 453, 1181, 0, 0, 
2016-04-19, 7, 1043, 225, 155, 501, 875, 280, 0, 
2016-04-19, 8, 1043, 227, 153, 503, 424, 2075, 132, 
2016-04-19, 9, 1040, 228, 152, 503, 196, 4606, 385, 
2016-04-19, 10, 1039, 226, 151, 431, 68, 5961, 510, 
2016-04-19, 11, 1038, 228, 153, 404, 47, 6705, 459, 
2016-04-19, 12, 1036, 228, 153, 380, 77, 6902, 406, 
2016-04-19, 13, 1034, 230, 152, 390, 193, 6922, 505, 
2016-04-19, 14, 1031, 230, 152, 394, 379, 6905, 511, 
2016-04-19, 15, 1031, 230, 152, 428, 709, 6616, 309, 
2016-04-19, 16, 1030, 230, 152, 446, 1069, 6108, 262, 
2016-04-19, 17, 1030, 242, 152, 475, 1094, 5016, 171, 
2016-04-19, 18, 1031, 241, 152, 492, 954, 3488, 78, 
2016-04-19, 19, 1030, 241, 147, 505, 1030, 1353, 37, 
2016-04-19, 20, 1035, 242, 147, 531, 985, 0, 0, 
2016-04-19, 21, 1037, 237, 152, 548, 1026, 0, 0, 
2016-04-19, 22, 1041, 236, 153, 510, 1060, 0, 0, 
2016-04-19, 23, 1044, 233, 154, 496, 1240, 0, 0, 
2016-04-19, 24, 1043, 234, 153, 468, 1326, 0, 0, 
2016-04-20, 1, 1043, 236, 148, 440, 1342, 0, 0, 
2016-04-20, 2, 1045, 235, 150, 440, 1238, 0, 0, 
2016-04-20, 3, 1045, 234, 153, 430, 1163, 0, 0, 
2016-04-20, 4, 1046, 236, 153, 427, 947, 0, 0, 
2016-04-20, 5, 1046, 237, 154, 421, 806, 0, 0, 
2016-04-20, 6, 1045, 237, 154, 406, 779, 0, 0, 
2016-04-20, 7, 1045, 240, 152, 421, 714, 250, 0, 
2016-04-20, 8, 1046, 242, 150, 423, 478, 2357, 65, 
2016-04-20, 9, 1042, 239, 149, 420, 398, 5113, 315, 
2016-04-20, 10, 1038, 241, 150, 401, 412, 6355, 408, 
2016-04-20, 11, 1036, 240, 151, 398, 392, 6933, 413, 
2016-04-20, 12, 1035, 241, 151, 399, 571, 7090, 403, 
2016-04-20, 13, 1033, 240, 150, 401, 745, 7106, 395, 
2016-04-20, 14, 1032, 242, 151, 417, 814, 7093, 392, 
2016-04-20, 15, 1029, 241, 151, 424, 957, 7019, 379, 
2016-04-20, 16, 1028, 239, 151, 430, 1073, 6655, 346, 
2016-04-20, 17, 1027, 237, 151, 429, 1311, 5859, 362, 
2016-04-20, 18, 1029, 223, 149, 492, 1656, 4115, 245, 
2016-04-20, 19, 1030, 217, 152, 515, 1838, 1617, 114, 
2016-04-20, 20, 1031, 223, 155, 553, 1923, 0, 0, 
2016-04-20, 21, 1034, 222, 156, 552, 1938, 0, 0, 
2016-04-20, 22, 1036, 219, 156, 523, 1813, 0, 0, 
2016-04-20, 23, 1036, 219, 155, 502, 1759, 0, 0, 
2016-04-20, 24, 1040, 217, 155, 487, 1684, 0, 0, 
2016-04-21, 1, 1048, 217, 153, 412, 1220, 0, 0, 
2016-04-21, 2, 1049, 215, 156, 398, 1264, 0, 0, 
2016-04-21, 3, 1047, 217, 156, 403, 1116, 0, 0, 
2016-04-21, 4, 1048, 216, 156, 405, 999, 0, 0, 
2016-04-21, 5, 1047, 217, 156, 415, 737, 0, 0, 
2016-04-21, 6, 1048, 219, 156, 503, 564, 0, 0, 
2016-04-21, 7, 1048, 219, 155, 515, 393, 241, 0, 
2016-04-21, 8, 1048, 223, 143, 495, 265, 2126, 21, 
2016-04-21, 9, 1046, 222, 144, 483, 176, 4589, 143, 
2016-04-21, 10, 1045, 222, 144, 442, 115, 6063, 240, 
2016-04-21, 11, 1043, 223, 145, 445, 155, 6716, 214, 
2016-04-21, 12, 1041, 223, 144, 420, 229, 7031, 252, 
2016-04-21, 13, 1041, 225, 144, 420, 323, 7064, 244, 
2016-04-21, 14, 1039, 226, 144, 428, 509, 7056, 282, 
2016-04-21, 15, 1039, 225, 144, 458, 813, 6938, 302, 
2016-04-21, 16, 1038, 225, 145, 468, 1212, 6627, 304, 
2016-04-21, 17, 1040, 225, 143, 500, 1910, 5886, 335, 
2016-04-21, 18, 1041, 225, 153, 514, 2093, 4318, 274, 
2016-04-21, 19, 1041, 224, 155, 520, 2207, 1650, 109, 
2016-04-21, 20, 1043, 225, 154, 555, 1981, 0, 0, 
2016-04-21, 21, 1044, 222, 155, 561, 1915, 0, 0, 
2016-04-21, 22, 1044, 237, 156, 525, 2073, 0, 0, 
2016-04-21, 23, 1044, 235, 156, 511, 1869, 0, 0, 
2016-04-21, 24, 1044, 236, 156, 505, 1724, 0, 0, 
2016-04-22, 1, 1044, 236, 154, 408, 1662, 0, 0, 
2016-04-22, 2, 1045, 234, 157, 390, 1423, 0, 0, 
2016-04-22, 3, 1045, 236, 157, 354, 1181, 0, 0, 
2016-04-22, 4, 1044, 235, 156, 365, 1243, 0, 0, 
2016-04-22, 5, 1048, 236, 157, 403, 1440, 0, 0, 
2016-04-22, 6, 1049, 232, 156, 507, 1393, 0, 0, 
2016-04-22, 7, 1049, 239, 156, 522, 1774, 263, 0, 
2016-04-22, 8, 1049, 219, 154, 529, 1324, 2410, 72, 
2016-04-22, 9, 1051, 187, 155, 526, 1135, 5069, 307, 
2016-04-22, 10, 1051, 188, 155, 458, 959, 6195, 394, 
2016-04-22, 11, 1051, 187, 154, 448, 1612, 6803, 398, 
2016-04-22, 12, 1028, 184, 155, 434, 1870, 6957, 391, 
2016-04-22, 13, 1049, 186, 156, 433, 2079, 6902, 383, 
2016-04-22, 14, 1047, 181, 155, 420, 2656, 6671, 261, 
2016-04-22, 15, 1046, 183, 155, 444, 3081, 6369, 249, 
2016-04-22, 16, 1006, 184, 156, 438, 3381, 5658, 199, 
2016-04-22, 17, 961, 188, 160, 464, 3692, 4644, 88, 
2016-04-22, 18, 984, 185, 162, 487, 4286, 2820, 1, 
2016-04-22, 19, 985, 186, 168, 522, 4366, 1074, 0, 
2016-04-22, 20, 986, 187, 170, 526, 4010, 0, 0, 
2016-04-22, 21, 987, 183, 169, 536, 3725, 0, 0, 
2016-04-22, 22, 987, 188, 169, 536, 3646, 0, 0, 
2016-04-22, 23, 988, 189, 170, 524, 3211, 0, 0, 
2016-04-22, 24, 989, 209, 170, 482, 2686, 0, 0, 
2016-04-23, 1, 989, 217, 166, 434, 2172, 0, 0, 
2016-04-23, 2, 989, 215, 169, 405, 2698, 0, 0, 
2016-04-23, 3, 989, 217, 169, 364, 3002, 0, 0, 
2016-04-23, 4, 988, 222, 168, 374, 2902, 0, 0, 
2016-04-23, 5, 989, 239, 169, 376, 2693, 0, 0, 
2016-04-23, 6, 989, 240, 170, 448, 2445, 0, 0, 
2016-04-23, 7, 990, 241, 168, 519, 2097, 343, 0, 
2016-04-23, 8, 989, 241, 168, 525, 2012, 2286, 73, 
2016-04-23, 9, 893, 240, 168, 511, 2384, 4335, 294, 
2016-04-23, 10, 852, 239, 166, 395, 2621, 5139, 399, 
2016-04-23, 11, 931, 239, 163, 398, 2567, 5417, 406, 
2016-04-23, 12, 982, 238, 161, 387, 1901, 6378, 404, 
2016-04-23, 13, 981, 238, 165, 374, 1717, 6923, 408, 
2016-04-23, 14, 980, 241, 161, 402, 1732, 6682, 407, 
2016-04-23, 15, 979, 241, 160, 424, 1693, 6653, 407, 
2016-04-23, 16, 979, 240, 165, 450, 2129, 6152, 407, 
2016-04-23, 17, 978, 240, 166, 489, 2612, 5831, 405, 
2016-04-23, 18, 978, 241, 167, 499, 2819, 4442, 373, 
2016-04-23, 19, 979, 242, 167, 512, 3516, 1850, 184, 
2016-04-23, 20, 979, 241, 154, 517, 3591, 0, 0, 
2016-04-23, 21, 982, 239, 155, 516, 2959, 0, 0, 
2016-04-23, 22, 984, 240, 155, 520, 2830, 0, 0, 
2016-04-23, 23, 983, 239, 163, 516, 2907, 0, 0, 
2016-04-23, 24, 983, 239, 154, 510, 3131, 0, 0, 
2016-04-24, 1, 983, 239, 152, 440, 3034, 0, 0, 
