Date, Hour, RENEWABLES, NUCLEAR, THERMAL, IMPORTS, HYDRO,
2016-04-11, 8, 3688, 2286, 7923, 7828, 2760, 
2016-04-11, 9, 5323, 2286, 7013, 7519, 2843, 
2016-04-11, 10, 6429, 2286, 6824, 7249, 2819, 
2016-04-11, 11, 6864, 2287, 7009, 7134, 2678, 
2016-04-11, 12, 7420, 2287, 6743, 7072, 2548, 
2016-04-11, 13, 7457, 2284, 6461, 7256, 2505, 
2016-04-11, 14, 7435, 2284, 6631, 7056, 2491, 
2016-04-11, 15, 6767, 2285, 6517, 7654, 2666, 
2016-04-11, 16, 5924, 2284, 7447, 7402, 2769, 
2016-04-11, 17, 5460, 2284, 7364, 7672, 2753, 
2016-04-11, 18, 5203, 2284, 7171, 7881, 2860, 
2016-04-11, 19, 3775, 2284, 8210, 8337, 3207, 
2016-04-11, 20, 3201, 2284, 9196, 8742, 3699, 
2016-04-11, 21, 3284, 2285, 9447, 8866, 3729, 
2016-04-11, 22, 3391, 2285, 8939, 8426, 3296, 
2016-04-11, 23, 3557, 2286, 7708, 7940, 2855, 
2016-04-11, 24, 3570, 2286, 6076, 7828, 2779, 
2016-04-12, 1, 3538, 2286, 4980, 7819, 2721, 
2016-04-12, 2, 3784, 2287, 4490, 7673, 2445, 
2016-04-12, 3, 3703, 2286, 4225, 7819, 2409, 
2016-04-12, 4, 3784, 2286, 4059, 7755, 2429, 
2016-04-12, 5, 3597, 2286, 4035, 7943, 2798, 
2016-04-12, 6, 3411, 2285, 5330, 7951, 2831, 
2016-04-12, 7, 3524, 2283, 6409, 8242, 3018, 
2016-04-12, 8, 5503, 2284, 5999, 8003, 2850, 
2016-04-12, 9, 7896, 2284, 5559, 6801, 2573, 
2016-04-12, 10, 9297, 2284, 5722, 5942, 2465, 
2016-04-12, 11, 9842, 2285, 5733, 5618, 2519, 
2016-04-12, 12, 9909, 2285, 5767, 5433, 2545, 
2016-04-12, 13, 9554, 2284, 5381, 6142, 2547, 
2016-04-12, 14, 9930, 2285, 5188, 6120, 2495, 
2016-04-12, 15, 10314, 2283, 5150, 5675, 2430, 
2016-04-12, 16, 10238, 2283, 5235, 5729, 2322, 
2016-04-12, 17, 10096, 2284, 5589, 5672, 2379, 
2016-04-12, 18, 9253, 2285, 5990, 6098, 2490, 
2016-04-12, 19, 6953, 2285, 6760, 7212, 2970, 
2016-04-12, 20, 5595, 2286, 7941, 7913, 3298, 
2016-04-12, 21, 5586, 2285, 8140, 8070, 3580, 
2016-04-12, 22, 5745, 2285, 7212, 7776, 3372, 
2016-04-12, 23, 5732, 2286, 6148, 7236, 3154, 
2016-04-12, 24, 5389, 2286, 5350, 6925, 2890, 
2016-04-13, 1, 4932, 2285, 4955, 6737, 2632, 
2016-04-13, 2, 5009, 2286, 4326, 6746, 2486, 
2016-04-13, 3, 5085, 2284, 4671, 6356, 2161, 
2016-04-13, 4, 5199, 2283, 4544, 6359, 2112, 
2016-04-13, 5, 5004, 2285, 4450, 6917, 2290, 
2016-04-13, 6, 5203, 2285, 4759, 7260, 2716, 
2016-04-13, 7, 4973, 2284, 5700, 7695, 2985, 
2016-04-13, 8, 6324, 2285, 5655, 7611, 2969, 
2016-04-13, 9, 8868, 2286, 5251, 6209, 2579, 
2016-04-13, 10, 9853, 2285, 5084, 5925, 2507, 
2016-04-13, 11, 10184, 2285, 4880, 5861, 2310, 
2016-04-13, 12, 10472, 2285, 4557, 5684, 2350, 
2016-04-13, 13, 11454, 2285, 4239, 4931, 2239, 
2016-04-13, 14, 11707, 2286, 4157, 4831, 2295, 
2016-04-13, 15, 12022, 2284, 4138, 4742, 2209, 
2016-04-13, 16, 11400, 2282, 4572, 4864, 2141, 
2016-04-13, 17, 11514, 2283, 4951, 4624, 2330, 
2016-04-13, 18, 9927, 2285, 5257, 5520, 2567, 
2016-04-13, 19, 7401, 2285, 6075, 6686, 3091, 
2016-04-13, 20, 6051, 2285, 7122, 7806, 3650, 
2016-04-13, 21, 5741, 2285, 7614, 7907, 4096, 
2016-04-13, 22, 5330, 2286, 7269, 8030, 3601, 
2016-04-13, 23, 5165, 2286, 6240, 7608, 3169, 
2016-04-13, 24, 5267, 2286, 5383, 7038, 2889, 
2016-04-14, 1, 4389, 2286, 5704, 6760, 2776, 
2016-04-14, 2, 4734, 2287, 4982, 6664, 2686, 
2016-04-14, 3, 4665, 2286, 4642, 6662, 2506, 
2016-04-14, 4, 4636, 2284, 4646, 6576, 2584, 
2016-04-14, 5, 4682, 2284, 5183, 6342, 2688, 
2016-04-14, 6, 4712, 2284, 5612, 6804, 2813, 
2016-04-14, 7, 4558, 2285, 6353, 7463, 3191, 
2016-04-14, 8, 6119, 2286, 6350, 6758, 3219, 
2016-04-14, 9, 8545, 2286, 5635, 5932, 2827, 
2016-04-14, 10, 10036, 2286, 5378, 5073, 2594, 
2016-04-14, 11, 11068, 2285, 4972, 4925, 2375, 
2016-04-14, 12, 11409, 2286, 5009, 4483, 2329, 
2016-04-14, 13, 11550, 2286, 4970, 4187, 2303, 
2016-04-14, 14, 11710, 2286, 4941, 3931, 2460, 
2016-04-14, 15, 11637, 2286, 4917, 3984, 2527, 
2016-04-14, 16, 11297, 2285, 4831, 4285, 2641, 
2016-04-14, 17, 10130, 2285, 4881, 5305, 2610, 
2016-04-14, 18, 8931, 2285, 5363, 5810, 2988, 
2016-04-14, 19, 6677, 2286, 6158, 7001, 3215, 
2016-04-14, 20, 5260, 2285, 7339, 8018, 3948, 
2016-04-14, 21, 5060, 2285, 8063, 8254, 3928, 
2016-04-14, 22, 4895, 2286, 7384, 8290, 3576, 
2016-04-14, 23, 4871, 2287, 6405, 7842, 3389, 
2016-04-14, 24, 4778, 2287, 5625, 7513, 2916, 
2016-04-15, 1, 4231, 2287, 5291, 7222, 2834, 
2016-04-15, 2, 4557, 2287, 4712, 7179, 2481, 
2016-04-15, 3, 4512, 2288, 4406, 7148, 2355, 
2016-04-15, 4, 4442, 2288, 4227, 7121, 2445, 
2016-04-15, 5, 4418, 2288, 4091, 7400, 2788, 
2016-04-15, 6, 4479, 2288, 5318, 7182, 2852, 
2016-04-15, 7, 4747, 2287, 5330, 7854, 3332, 
2016-04-15, 8, 6455, 2287, 5373, 7499, 3132, 
2016-04-15, 9, 8731, 2287, 5096, 6319, 2890, 
2016-04-15, 10, 10158, 2287, 5007, 5217, 2582, 
2016-04-15, 11, 11058, 2287, 4651, 4893, 2361, 
2016-04-15, 12, 10983, 2287, 4645, 4731, 2388, 
2016-04-15, 13, 10799, 2286, 4582, 4731, 2446, 
2016-04-15, 14, 11168, 2287, 4034, 4985, 2438, 
2016-04-15, 15, 11690, 2288, 4305, 4533, 2055, 
2016-04-15, 16, 10919, 2287, 4468, 4989, 2346, 
2016-04-15, 17, 10456, 2288, 4640, 5361, 2460, 
2016-04-15, 18, 8886, 2288, 5265, 6204, 2867, 
2016-04-15, 19, 6094, 2285, 6444, 7209, 3350, 
2016-04-15, 20, 4571, 2284, 7758, 7843, 3705, 
2016-04-15, 21, 3947, 2285, 7706, 8924, 4172, 
2016-04-15, 22, 3452, 2286, 8046, 8434, 3647, 
2016-04-15, 23, 3200, 2287, 7894, 7859, 3461, 
2016-04-15, 24, 2947, 2287, 7589, 7196, 2960, 
2016-04-16, 1, 2739, 2287, 6122, 7571, 3138, 
2016-04-16, 2, 2638, 2288, 5209, 7716, 3058, 
2016-04-16, 3, 2632, 2288, 4853, 7765, 2866, 
2016-04-16, 4, 2699, 2287, 4454, 7821, 2853, 
2016-04-16, 5, 2811, 2288, 4350, 7710, 3017, 
2016-04-16, 6, 2907, 2289, 4852, 7451, 3253, 
2016-04-16, 7, 2934, 2288, 5168, 7544, 3275, 
2016-04-16, 8, 5228, 2288, 4373, 6629, 3163, 
2016-04-16, 9, 8049, 2287, 3984, 5472, 2829, 
2016-04-16, 10, 9278, 2286, 3484, 5076, 2783, 
2016-04-16, 11, 10127, 2286, 3311, 4851, 2485, 
2016-04-16, 12, 10280, 2285, 3293, 4796, 2440, 
2016-04-16, 13, 10352, 2284, 3180, 4665, 2596, 
2016-04-16, 14, 10366, 2285, 3189, 4804, 2525, 
2016-04-16, 15, 10256, 2286, 3145, 5186, 2490, 
2016-04-16, 16, 9945, 2285, 3314, 5698, 2593, 
2016-04-16, 17, 9283, 2285, 3797, 6095, 2765, 
2016-04-16, 18, 7877, 2285, 4600, 6812, 3076, 
2016-04-16, 19, 4928, 2285, 6236, 7960, 3635, 
2016-04-16, 20, 3052, 2286, 8114, 8368, 4121, 
2016-04-16, 21, 2768, 2286, 8226, 8969, 4346, 
2016-04-16, 22, 2575, 2285, 8063, 8849, 3769, 
2016-04-16, 23, 2513, 2286, 6984, 8683, 3582, 
2016-04-16, 24, 2513, 2286, 5934, 8656, 3020, 
2016-04-17, 1, 2306, 2284, 5225, 8462, 3044, 
2016-04-17, 2, 2182, 2285, 4656, 8503, 2865, 
2016-04-17, 3, 2136, 2285, 4399, 8295, 2766, 
2016-04-17, 4, 2188, 2285, 4113, 7989, 2975, 
2016-04-17, 5, 2226, 2286, 3936, 8230, 2822, 
2016-04-17, 6, 2373, 2286, 4030, 8218, 2829, 
2016-04-17, 7, 2844, 2285, 4000, 7749, 2900, 
2016-04-17, 8, 4881, 2286, 3156, 7241, 2524, 
2016-04-17, 9, 7118, 2285, 2794, 6389, 2278, 
2016-04-17, 10, 8123, 2284, 2933, 5870, 2261, 
2016-04-17, 11, 8616, 2284, 2890, 5790, 2346, 
2016-04-17, 12, 9060, 2283, 2961, 5781, 2251, 
2016-04-17, 13, 9505, 2282, 3047, 5533, 2339, 
2016-04-17, 14, 9579, 2283, 3150, 5691, 2457, 
2016-04-17, 15, 9523, 2283, 3404, 5832, 2497, 
2016-04-17, 16, 9300, 2283, 3823, 6356, 2876, 
2016-04-17, 17, 8604, 2284, 4609, 6831, 2973, 
2016-04-17, 18, 7151, 2285, 5503, 7293, 3559, 
2016-04-17, 19, 4250, 2284, 7727, 8344, 3681, 
2016-04-17, 20, 2478, 2285, 9183, 8959, 4188, 
2016-04-17, 21, 2571, 2284, 9601, 8954, 4285, 
2016-04-17, 22, 2764, 2283, 8806, 8750, 3802, 
2016-04-17, 23, 2759, 2284, 7950, 8043, 3414, 
2016-04-17, 24, 2749, 2284, 6186, 7859, 3293, 
2016-04-18, 1, 2653, 2283, 5541, 7781, 3116, 
2016-04-18, 2, 2667, 2283, 5463, 7407, 2899, 
2016-04-18, 3, 2628, 2283, 5351, 7259, 2740, 
2016-04-18, 4, 2462, 2283, 5397, 7090, 2950, 
2016-04-18, 5, 2198, 2285, 5707, 7369, 3115, 
2016-04-18, 6, 2182, 2285, 6506, 7812, 3245, 
2016-04-18, 7, 2342, 2284, 7945, 7929, 3425, 
2016-04-18, 8, 4509, 2286, 7769, 7354, 3294, 
2016-04-18, 9, 7501, 2286, 6600, 6610, 3016, 
2016-04-18, 10, 8915, 2284, 6215, 6196, 3092, 
2016-04-18, 11, 9458, 2284, 6538, 6133, 3010, 
2016-04-18, 12, 9536, 2282, 6878, 6511, 2904, 
2016-04-18, 13, 9482, 2282, 7001, 6725, 3109, 
2016-04-18, 14, 9433, 2282, 7336, 7380, 3043, 
2016-04-18, 15, 9463, 2283, 7930, 7143, 3134, 
2016-04-18, 16, 9195, 2283, 8752, 7302, 3069, 
2016-04-18, 17, 8730, 2283, 9756, 7081, 3275, 
2016-04-18, 18, 7740, 2284, 10323, 7448, 3415, 
2016-04-18, 19, 4928, 2282, 11717, 8189, 3668, 
2016-04-18, 20, 3006, 2283, 12844, 8631, 4223, 
2016-04-18, 21, 3087, 2283, 13062, 8367, 4252, 
2016-04-18, 22, 3165, 2283, 12021, 8161, 3624, 
2016-04-18, 23, 3189, 2285, 9892, 7736, 3420, 
2016-04-18, 24, 3226, 2285, 8142, 7157, 3274, 
2016-04-19, 1, 3111, 2284, 6775, 7424, 3109, 
2016-04-19, 2, 3257, 2284, 6287, 7066, 2813, 
2016-04-19, 3, 3273, 2284, 6021, 7019, 2649, 
2016-04-19, 4, 3271, 2284, 5588, 7215, 2802, 
2016-04-19, 5, 3185, 2284, 5706, 7492, 2943, 
2016-04-19, 6, 3015, 2285, 6749, 7606, 2980, 
2016-04-19, 7, 3079, 2286, 6987, 7996, 3719, 
2016-04-19, 8, 4558, 2286, 7185, 7680, 3636, 
2016-04-19, 9, 7110, 2284, 6650, 6908, 3153, 
2016-04-19, 10, 8386, 2283, 6770, 6609, 2849, 
2016-04-19, 11, 9033, 2284, 6586, 6817, 2970, 
2016-04-19, 12, 9181, 2282, 6878, 6864, 3129, 
2016-04-19, 13, 9426, 2281, 7066, 7172, 3072, 
2016-04-19, 14, 9602, 2280, 6936, 7751, 3037, 
2016-04-19, 15, 9475, 2279, 7874, 7732, 3017, 
2016-04-19, 16, 9297, 2279, 8489, 7845, 3294, 
2016-04-19, 17, 8179, 2280, 10048, 7622, 3406, 
2016-04-19, 18, 6437, 2281, 11238, 7712, 3749, 
2016-04-19, 19, 4344, 2281, 12275, 8052, 4016, 
2016-04-19, 20, 2940, 2282, 12911, 8785, 4253, 
2016-04-19, 21, 3001, 2283, 12919, 9041, 4375, 
2016-04-19, 22, 3001, 2283, 11498, 8592, 4116, 
2016-04-19, 23, 3167, 2286, 9635, 7906, 3809, 
2016-04-19, 24, 3224, 2287, 7829, 7555, 3500, 
2016-04-20, 1, 3209, 2282, 6294, 7890, 3123, 
2016-04-20, 2, 3108, 2280, 5587, 7600, 3257, 
2016-04-20, 3, 3026, 2281, 5154, 7842, 2810, 
2016-04-20, 4, 2808, 2278, 5766, 7916, 2279, 
2016-04-20, 5, 2663, 2279, 5314, 7991, 2920, 
2016-04-20, 6, 2620, 2281, 5888, 8199, 3309, 
2016-04-20, 7, 2822, 2280, 6632, 8854, 3430, 
2016-04-20, 8, 4759, 2280, 6488, 8349, 3308, 
2016-04-20, 9, 7676, 2281, 5495, 7360, 3052, 
2016-04-20, 10, 9005, 2280, 5377, 7150, 2906, 
2016-04-20, 11, 9564, 2280, 5624, 7000, 2833, 
2016-04-20, 12, 9891, 2280, 5754, 6981, 2943, 
2016-04-20, 13, 10070, 2277, 5987, 7062, 2878, 
2016-04-20, 14, 10141, 2277, 6235, 7327, 2869, 
2016-04-20, 15, 10200, 2277, 6350, 7413, 3008, 
2016-04-20, 16, 9922, 2277, 6973, 7348, 3376, 
2016-04-20, 17, 9377, 2279, 7775, 7495, 3371, 
2016-04-20, 18, 7909, 2281, 8982, 7710, 3593, 
2016-04-20, 19, 5483, 2281, 10392, 8196, 3878, 
2016-04-20, 20, 3885, 2283, 11283, 8720, 4259, 
2016-04-20, 21, 3902, 2283, 11303, 8875, 4359, 
2016-04-20, 22, 3748, 2283, 10655, 8752, 3830, 
2016-04-20, 23, 3670, 2284, 9379, 8533, 3414, 
2016-04-20, 24, 3583, 2284, 7436, 7983, 2929, 
2016-04-21, 1, 3051, 2281, 6533, 8253, 2631, 
2016-04-21, 2, 3082, 2282, 5578, 8232, 2554, 
2016-04-21, 3, 2939, 2282, 5271, 8028, 2526, 
2016-04-21, 4, 2824, 2282, 5003, 8230, 2506, 
2016-04-21, 5, 2573, 2283, 5188, 8546, 2654, 
2016-04-21, 6, 2490, 2283, 5944, 8936, 2940, 
2016-04-21, 7, 2572, 2284, 6722, 9038, 3709, 
2016-04-21, 8, 4323, 2285, 6434, 8770, 3661, 
2016-04-21, 9, 6803, 2284, 5693, 8167, 3256, 
2016-04-21, 10, 8274, 2283, 5705, 7596, 3004, 
2016-04-21, 11, 8940, 2284, 6251, 7256, 2875, 
2016-04-21, 12, 9340, 2283, 6123, 7109, 2757, 
2016-04-21, 13, 9461, 2283, 6409, 7208, 2646, 
2016-04-21, 14, 9683, 2282, 6440, 7318, 2828, 
2016-04-21, 15, 9918, 2280, 6092, 7482, 2920, 
2016-04-21, 16, 10019, 2279, 6355, 7148, 3065, 
2016-04-21, 17, 10039, 2279, 7044, 6686, 3161, 
2016-04-21, 18, 8617, 2279, 7926, 6919, 3394, 
2016-04-21, 19, 5906, 2280, 9133, 7670, 3795, 
2016-04-21, 20, 3958, 2281, 10461, 8448, 4209, 
2016-04-21, 21, 3897, 2281, 10870, 8691, 4206, 
2016-04-21, 22, 4034, 2282, 9789, 8639, 3668, 
2016-04-21, 23, 3816, 2284, 7858, 8475, 3752, 
2016-04-21, 24, 3665, 2282, 6847, 8279, 3002, 
2016-04-22, 1, 3504, 2282, 5848, 8123, 2998, 
2016-04-22, 2, 3249, 2282, 5749, 7982, 2688, 
2016-04-22, 3, 2972, 2282, 5374, 8065, 2764, 
2016-04-22, 4, 3043, 2280, 5303, 8050, 2748, 
2016-04-22, 5, 3282, 2280, 5120, 8257, 2864, 
2016-04-22, 6, 3338, 2281, 6021, 8225, 2931, 
2016-04-22, 7, 4003, 2281, 6775, 7956, 3182, 
2016-04-22, 8, 5758, 2280, 6341, 7955, 3310, 
2016-04-22, 9, 8430, 2280, 5456, 7021, 3087, 
2016-04-22, 10, 9400, 2280, 5208, 7085, 2921, 
2016-04-22, 11, 10653, 2209, 5251, 6379, 2693, 
2016-04-22, 12, 11019, 2121, 4872, 6809, 2714, 
2016-04-22, 13, 11188, 2119, 5025, 6758, 2494, 
2016-04-22, 14, 11393, 2141, 4958, 6759, 2488, 
2016-04-22, 15, 11526, 2230, 5093, 6461, 2284, 
2016-04-22, 16, 11022, 2270, 5112, 6482, 2543, 
2016-04-22, 17, 10197, 2273, 5000, 6674, 2771, 
2016-04-22, 18, 8927, 2275, 5496, 7000, 2972, 
2016-04-22, 19, 7301, 2278, 6078, 7566, 3316, 
2016-04-22, 20, 5879, 2278, 6512, 8431, 4074, 
2016-04-22, 21, 5600, 2278, 7276, 8748, 4114, 
2016-04-22, 22, 5526, 2278, 6789, 8688, 3726, 
2016-04-22, 23, 5083, 2275, 5783, 8464, 3582, 
2016-04-22, 24, 4535, 2275, 5291, 8340, 2877, 
2016-04-23, 1, 3978, 2276, 4792, 8495, 2876, 
2016-04-23, 2, 4477, 2278, 3624, 8579, 2734, 
2016-04-23, 3, 4742, 2278, 3243, 8321, 2488, 
2016-04-23, 4, 4654, 2279, 3022, 8256, 2544, 
2016-04-23, 5, 4466, 2280, 2981, 8527, 2581, 
2016-04-23, 6, 4291, 2280, 3109, 8646, 2860, 
2016-04-23, 7, 4358, 2279, 3519, 8192, 3030, 
2016-04-23, 8, 6294, 2280, 3269, 7656, 2683, 
2016-04-23, 9, 8825, 2279, 2846, 6778, 2272, 
2016-04-23, 10, 9811, 2281, 2873, 6182, 2194, 
2016-04-23, 11, 10122, 2281, 2999, 5957, 2277, 
2016-04-23, 12, 10451, 2281, 3219, 5431, 2208, 
2016-04-23, 13, 10806, 2280, 3061, 5045, 2134, 
2016-04-23, 14, 10605, 2281, 3041, 5137, 2132, 
2016-04-23, 15, 10558, 2281, 3204, 5154, 2014, 
2016-04-23, 16, 10521, 2281, 3133, 5365, 2119, 
2016-04-23, 17, 10720, 2280, 3395, 5238, 2125, 
2016-04-23, 18, 9519, 2281, 3682, 6074, 2656, 
2016-04-23, 19, 7450, 2281, 4225, 7841, 2968, 
2016-04-23, 20, 5482, 2282, 5399, 8795, 3553, 
2016-04-23, 21, 4851, 2282, 5946, 9511, 3737, 
2016-04-23, 22, 4729, 2282, 5627, 9180, 3630, 
2016-04-23, 23, 4808, 2284, 4707, 8813, 3505, 
2016-04-23, 24, 5017, 2284, 4016, 8449, 2718, 
2016-04-24, 1, 4848, 2284, 4090, 7597, 2607, 
2016-04-24, 2, 4940, 2285, 3483, 7843, 2370, 
2016-04-24, 3, 4908, 2284, 3276, 7432, 2359, 
2016-04-24, 4, 4766, 2283, 3232, 7438, 2217, 
2016-04-24, 5, 4771, 2284, 3155, 7480, 2157, 
2016-04-24, 6, 4757, 2285, 2900, 7496, 2684, 
2016-04-24, 7, 4918, 2285, 2328, 7686, 2930, 
2016-04-24, 8, 6566, 2285, 2116, 6968, 2592, 
2016-04-24, 9, 7849, 2286, 2139, 6245, 2701, 
2016-04-24, 10, 8651, 2287, 2157, 5980, 2616, 
2016-04-24, 11, 9183, 2287, 1860, 6213, 2391, 
2016-04-24, 12, 9588, 2285, 2059, 5862, 2212, 
2016-04-24, 13, 10395, 2284, 1986, 5501, 2041, 
2016-04-24, 14, 10758, 2285, 1966, 5209, 2075, 
2016-04-24, 15, 11067, 2285, 2066, 4715, 2221, 
2016-04-24, 16, 11489, 2285, 2328, 4626, 2063, 
2016-04-24, 17, 10797, 2286, 2567, 5114, 2423, 
2016-04-24, 18, 9575, 2287, 2987, 6194, 2863, 
2016-04-24, 19, 7477, 2286, 3306, 8055, 3201, 
2016-04-24, 20, 5588, 2286, 4594, 8960, 3895, 
2016-04-24, 21, 5300, 2287, 5342, 9102, 3991, 
2016-04-24, 22, 4769, 2287, 4861, 9361, 3765, 
2016-04-24, 23, 4649, 2288, 4429, 8870, 3012, 
2016-04-24, 24, 4680, 2288, 3794, 7985, 2890, 
2016-04-25, 1, 4498, 2287, 3601, 7611, 2535, 
2016-04-25, 2, 5220, 2287, 3131, 7261, 2265, 
2016-04-25, 3, 5121, 2286, 2974, 7359, 2261, 
2016-04-25, 4, 4905, 2286, 3040, 7391, 2316, 
2016-04-25, 5, 4816, 2287, 3149, 7583, 2558, 
2016-04-25, 6, 4789, 2288, 3683, 7568, 3080, 
2016-04-25, 7, 5166, 2289, 4201, 7966, 3661, 
2016-04-25, 8, 7019, 2290, 4459, 7589, 3236, 
2016-04-25, 9, 9289, 2290, 3571, 6732, 3105, 
2016-04-25, 10, 10865, 2289, 3506, 5885, 2675, 
2016-04-25, 11, 11530, 2289, 3028, 5702, 2631, 
2016-04-25, 12, 11704, 2289, 2913, 5550, 2605, 
2016-04-25, 13, 11653, 2289, 2992, 5246, 2654, 
2016-04-25, 14, 11742, 2289, 2840, 5193, 2715, 
2016-04-25, 15, 11358, 2290, 2992, 5336, 2710, 
2016-04-25, 16, 10334, 2289, 3272, 5687, 2777, 
2016-04-25, 17, 9813, 2288, 3806, 5911, 2695, 
2016-04-25, 18, 8562, 2288, 4259, 6797, 2924, 
2016-04-25, 19, 6955, 2288, 4766, 7792, 3515, 
2016-04-25, 20, 5816, 2288, 5612, 8610, 4148, 
2016-04-25, 21, 5821, 2290, 6376, 8811, 4156, 
2016-04-25, 22, 5663, 2289, 6038, 8841, 3322, 
2016-04-25, 23, 5655, 2290, 4777, 8340, 3000, 
2016-04-25, 24, 5723, 2289, 3935, 7939, 2522, 
2016-04-26, 1, 5304, 2288, 3887, 7412, 2585, 
2016-04-26, 2, 5412, 2289, 3487, 7239, 2577, 
2016-04-26, 3, 5284, 2289, 3658, 7318, 2305, 
2016-04-26, 4, 5031, 2288, 3756, 7402, 2334, 
2016-04-26, 5, 4730, 2289, 3559, 7862, 2656, 
2016-04-26, 6, 4685, 2289, 4299, 8175, 2936, 
2016-04-26, 7, 5054, 2288, 4940, 8160, 3379, 
2016-04-26, 8, 7366, 2289, 4750, 7282, 3277, 
2016-04-26, 9, 9658, 2290, 4649, 5602, 2855, 
2016-04-26, 10, 9867, 2289, 4498, 5786, 2915, 
2016-04-26, 11, 10696, 2290, 4504, 5353, 2783, 
2016-04-26, 12, 10888, 2290, 4729, 5259, 2454, 
2016-04-26, 13, 11044, 2288, 4952, 4884, 2348, 
2016-04-26, 14, 11153, 2287, 5179, 4881, 2308, 
2016-04-26, 15, 11333, 2287, 5231, 4482, 2369, 
2016-04-26, 16, 11166, 2286, 4762, 4748, 2729, 
2016-04-26, 17, 10994, 2287, 4521, 5087, 2834, 
2016-04-26, 18, 9420, 2287, 4888, 5993, 2827, 
2016-04-26, 19, 7036, 2288, 5200, 7839, 3407, 
2016-04-26, 20, 5375, 2289, 6432, 8709, 4043, 
2016-04-26, 21, 5664, 2287, 6638, 9238, 4109, 
2016-04-26, 22, 5751, 2288, 6252, 8722, 3732, 
2016-04-26, 23, 5695, 2289, 4972, 7974, 3575, 
2016-04-26, 24, 5590, 2289, 4151, 7348, 3098, 
2016-04-27, 1, 5198, 2289, 4418, 6809, 2746, 
2016-04-27, 2, 5857, 2289, 3861, 6327, 2549, 
2016-04-27, 3, 5810, 2290, 4001, 6207, 2270, 
2016-04-27, 4, 5653, 2290, 3840, 6381, 2325, 
2016-04-27, 5, 5639, 2290, 4063, 6565, 2505, 
2016-04-27, 6, 5763, 2290, 4211, 7061, 3104, 
2016-04-27, 7, 5881, 2289, 4617, 7835, 3461, 
2016-04-27, 8, 7980, 2289, 4555, 7236, 3366, 
2016-04-27, 9, 10182, 2290, 4213, 6103, 2970, 
2016-04-27, 10, 10858, 2289, 4213, 5705, 2781, 
2016-04-27, 11, 11177, 2289, 3933, 5865, 2900, 
2016-04-27, 12, 11133, 2289, 4141, 5617, 2902, 
2016-04-27, 13, 11197, 2289, 4332, 5351, 2595, 
2016-04-27, 14, 11321, 2290, 4231, 5268, 2553, 
2016-04-27, 15, 11102, 2290, 4132, 5321, 2748, 
2016-04-27, 16, 10873, 2290, 3889, 5513, 3034, 
2016-04-27, 17, 10074, 2290, 4049, 5949, 3491, 
2016-04-27, 18, 8494, 2291, 4913, 6849, 3345, 
2016-04-27, 19, 6175, 2290, 6605, 7556, 3381, 
2016-04-27, 20, 4904, 2290, 7472, 8446, 4010, 
2016-04-27, 21, 4815, 2289, 7972, 8950, 4213, 
2016-04-27, 22, 5205, 2288, 7026, 8675, 3742, 
2016-04-27, 23, 4951, 2288, 6274, 7894, 3455, 
2016-04-27, 24, 5402, 2291, 5255, 7349, 2813, 
2016-04-28, 1, 5184, 2291, 4604, 7430, 2417, 
2016-04-28, 2, 5938, 2289, 3472, 7319, 2327, 
2016-04-28, 3, 6007, 2289, 3224, 7153, 2246, 
2016-04-28, 4, 5972, 2288, 3087, 7273, 2247, 
2016-04-28, 5, 5881, 2289, 3186, 7535, 2460, 
2016-04-28, 6, 5767, 2289, 3906, 7855, 2777, 
2016-04-28, 7, 6104, 2291, 4370, 8303, 3402, 
2016-04-28, 8, 7759, 2292, 4489, 8135, 3214, 
2016-04-28, 9, 9348, 2290, 4079, 7525, 2923, 
2016-04-28, 10, 10380, 2289, 3806, 6858, 3019, 
2016-04-28, 11, 11308, 2290, 3628, 6388, 2742, 
2016-04-28, 12, 11424, 2289, 3783, 6035, 2599, 
2016-04-28, 13, 11338, 2289, 3783, 5998, 2364, 
2016-04-28, 14, 11199, 2289, 3631, 6061, 2638, 
2016-04-28, 15, 10980, 2290, 3706, 6117, 2559, 
2016-04-28, 16, 11035, 2289, 3635, 5938, 2776, 
2016-04-28, 17, 10769, 2290, 3735, 5996, 2752, 
2016-04-28, 18, 9662, 2290, 4591, 6126, 2825, 
2016-04-28, 19, 7804, 2289, 5026, 7325, 3341, 
2016-04-28, 20, 6267, 2288, 5535, 8857, 3978, 
2016-04-28, 21, 6257, 2286, 6214, 9162, 4169, 
2016-04-28, 22, 6121, 2286, 5969, 8573, 4014, 
2016-04-28, 23, 6096, 2287, 5379, 7885, 3453, 
2016-04-28, 24, 5832, 2287, 4499, 7644, 2940, 
2016-04-29, 1, 5230, 2286, 4371, 7127, 2973, 
2016-04-29, 2, 5442, 2287, 3628, 7210, 2787, 
2016-04-29, 3, 5163, 2287, 3548, 7306, 2635, 
2016-04-29, 4, 4939, 2286, 3668, 7294, 2676, 
2016-04-29, 5, 5046, 2288, 3686, 7192, 2767, 
2016-04-29, 6, 5311, 2288, 4025, 7116, 3384, 
2016-04-29, 7, 5231, 2287, 4680, 8114, 3552, 
2016-04-29, 8, 7471, 2288, 4802, 7285, 3205, 
2016-04-29, 9, 9937, 2288, 3934, 6476, 3006, 
2016-04-29, 10, 11207, 2288, 3877, 5616, 2878, 
2016-04-29, 11, 11352, 2287, 3632, 5704, 2856, 
